id,active,year,mileage,price,make_id,model_id,submodel_id,body_type,transmission,fuel_type,exterior_color,created_at,updated_at,
8e2f8a17797f5a709b81e51257cae146,t,2005,150000,11500,toyota,872,49,Sedan,,Petrol,Green,2018-08-28 08:24:54+02,2019-08-16 08:19:32.376056+02,
83b3313ad29e173324ea450d416a3ecc,t,2009,231000,11500,toyota,900,228,Hatchback,Automatic,Petrol,Silver,2019-04-24 00:02:48.305854+02,2019-08-16 07:46:15.771854+02,
9fdea1005f97862cd0fe9852b73a150c,t,2014,187000,46000,toyota,878,405,Van,Manual,Petrol,White,2019-06-11 00:34:41.039611+02,2019-08-16 01:29:26.288347+02,
18de5b0b6f2a6e973f01566e4c95b6a9,t,2011,90000,50000,lexus,501,982,Sedan,Automatic,,Silver,2018-06-30 11:02:35+02,2019-08-15 00:07:52.600756+02,
6faa40e90d487e8b9e13c50404a645d2,t,2005,94000,21000,land-rover,485,964,SUV,Automatic,Petrol,Black,2019-07-15 00:06:15.114262+02,2019-08-16 02:26:10.660634+02,
750eca57e1db6e2f4b41244d7629ff89,t,2008,190000,10500,honda,344,78,Sedan,Automatic,Petrol,Silver,2019-06-01 00:02:48.700563+02,2019-08-16 06:21:57.552774+02,
a05b0b98d7702afe88a7fdc5df72e0b2,t,2016,130000,38500,hyundai,383,429,Sedan,Automatic,Petrol,White,2019-05-02 00:09:14.506094+02,2019-08-16 07:32:41.011808+02,
e470b793cd439a2ae39f38fe44832136,t,2018,0,175000,toyota,toyota-tundra,1562,,Automatic,Petrol,Grey,2019-01-14 00:02:16.324158+01,2019-08-16 00:21:49.37274+02,
7b5d2e6f19d07524a583cf15004ddd33,t,2016,0,130000,infiniti,410,916,SUV,Automatic,Petrol,Silver,2018-07-23 07:58:28+02,2019-08-16 00:44:15.083736+02,
3d07549c01792429843917158a8a2285,t,2016,43000,95000,volkswagen,906,1275,Hatchback,Automatic,Petrol,Grey,2019-07-25 02:58:26.731081+02,2019-08-16 02:08:10.673982+02,
4223a971cf2b5a1a686c3678566728ec,t,2015,74000,39500,peugeot,726,139,Hatchback,Automatic,Petrol,Grey,2019-06-12 03:50:24.180001+02,2019-08-16 02:52:12.385596+02,
fdcea115a92b109fdbc3d34c63cbf382,t,2009,150000,12000,nissan,697,35,Sedan,Automatic,Petrol,Silver,2018-08-09 08:11:54+02,2019-08-16 08:31:32.235675+02,
debcf9f354f9465182691469e5fd604b,t,2017,0,94500,land-rover,480,326,SUV,Automatic,Diesel,Blue,2018-08-12 08:49:43+02,2019-08-16 02:26:41.145689+02,
ce43a353c6faf73e50e33ad5c2f3a913,t,2016,6000,895000,mclaren,1154,671,Convertible,Automatic,Petrol,Orange,2019-04-18 04:26:03.194826+02,2019-08-16 01:38:27.550893+02,
5d8f81cd1deb72285337a954ca02f348,t,2016,0,420000,mercedes-benz,580,1030,Sedan,Automatic,,White,2018-06-30 12:06:18+02,2019-08-15 01:55:31.644419+02,
d0905440ff5d2022b03facee9555a114,t,2015,83000,25000,mitsubishi,650,164,Sedan,Automatic,Petrol,Grey,2019-08-04 00:42:56.331141+02,2019-08-16 01:31:06.279638+02,
87f6bf8721d3044fa7af0062e51c5d5e,t,2011,50000,22000,hyundai,383,429,Sedan,Automatic,,Black,2018-06-30 12:13:11+02,2019-08-15 00:32:41.804011+02,
cd2c8c34b0abda32b622ea0f2f513586,t,2018,49070,52656,toyota,874,1230,Sedan,Automatic,Petrol,Silver,2019-05-29 00:07:06.441273+02,2019-08-16 00:15:50.716338+02,
9cf116bcbcf08aa1097412d240188674,t,2018,8000,100000,jeep,445,74,SUV,Automatic,,Black,2019-04-16 00:49:21.668797+02,2019-08-16 05:05:47.918497+02,
6c38c5dadaf02691f54b469058b572de,t,1997,202000,11500,lexus,507,985,,,,Grey,2019-07-01 15:47:58.976402+02,2019-08-16 02:52:07.465328+02,
aac26c8296e85ab0e9e8f717e3ba6066,t,2007,172000,16000,lexus,491,971,Sedan,Automatic,Petrol,Black,p=main},2019-08-06 02:24:25.533052+02,
65d546afc2a39177e0336fa6d08e63f0,t,2015,45000,189000,porsche,763,1210,Coupe,Automatic,Petrol,Grey,2019-06-27 01:45:37.947372+02,2019-08-16 02:34:21.164165+02,
a1f40ec9449bac9ec4aad29fe0f06004,t,2019,0,409000,lexus,507,986,SUV,Automatic,Petrol,Black,2019-07-28 03:54:03.519282+02,2019-08-16 02:16:03.003559+02,
64bc380348082dd4ef8f87d4f3cb1e89,t,2017,150,259000,maserati,maserati-levante,maserati-levante-,SUV,Automatic,Petrol,Brown,2019-07-21 01:48:50.430823+02,2019-08-16 00:59:06.190241+02,
620f04511c00b4d4f60dec9b2afbb021,t,2013,97000,90000,toyota,882,460,,Automatic,Petrol,White,2019-08-08 02:21:22.170906+02,2019-08-16 01:54:12.983263+02,
f873498264498a90996d4a3b8da727fc,t,2018,49886,52653,toyota,874,1230,Sedan,Automatic,Petrol,Red,2019-07-30 00:16:19.222531+02,2019-08-16 00:15:52.683976+02,
d3f8dc27b5ec0e749100bbe1fa5b20c7,t,2006,257000,58000,nissan,687,39,SUV,Automatic,Petrol,Silver,2019-07-15 05:08:25.539156+02,2019-08-16 02:20:01.0567+02,
e338e34ca4527ddfe5caa29af70ef8e9,t,2019,0,,toyota,882,460,Truck,Manual,Diesel,Grey,2019-08-05 00:16:45.537706+02,2019-08-16 00:28:12.438724+02,
a1bba5f5290a8ba87599e39d93ce88ed,t,2011,230,6500,peugeot,724,293,Sedan,Automatic,Petrol,Blue,2019-05-01 00:09:27.999604+02,2019-08-16 02:14:42.329143+02,
8e0ea569a6ead170195a7966dd7b2af3,t,2007,169000,30500,lexus,507,987,Sedan,Automatic,Petrol,Black,2019-07-31 00:15:42.80238+02,2019-08-16 01:47:13.183207+02,
c5f07a8eac4bb4dc5c6617571c50af78,t,2019,0,,toyota,882,460,,Automatic,Petrol,White,2019-02-22 14:41:33.109342+01,2019-08-16 01:19:18.25186+02,
28fc7cd2222142a09b7a3e57fc600d35,t,2008,174555,13300,infiniti,393,898,SUV,Automatic,Petrol,Silver,2019-06-15 07:33:28.94247+02,2019-08-16 02:56:18.186956+02,
64a6242a9d294f634bd9e19964681073,t,2010,117000,28000,chevrolet,154,469,Coupe,Automatic,,Brown,2018-06-30 11:08:49+02,2019-08-15 00:22:53.546282+02,
8f59e8e4230109bce343e6517525f80a,t,2014,103602,52250,nissan,667,94,Sedan,Automatic,Petrol,Grey,2018-10-31 11:41:17.489962+01,2019-08-16 03:49:00.393775+02,
21b551da659aca62217b24504d36362b,t,2015,58000,175000,lexus,511,991,Sedan,Automatic,Petrol,Black,2019-08-05 00:50:08.706764+02,2019-08-16 01:25:02.253075+02,
f825299516f896f102136f215e95d9d6,t,2014,30000,539000,ferrari,263,837,Coupe,Automatic,Petrol,Red,2019-06-28 00:51:51.71252+02,2019-08-16 02:13:05.145599+02,
64b8d212cc12f8a95d679da032d5397e,t,2016,115654,115000,dodge,245,828,Truck,Automatic,Petrol,Blue,2019-07-24 00:09:51.961838+02,2019-08-16 00:10:33.861601+02,
1f0f439f07fcf31a3ab79afb245e95f7,t,2006,170000,12000,hyundai,382,148,SUV,Automatic,Petrol,Black,2018-06-15 08:50:18+02,2019-08-16 08:54:43.473358+02,
ddd13c9cab203140bd032829562f4fcd,t,2017,10660,131954,jeep,441,446,,Automatic,Petrol,Red,2018-11-11 00:05:22.783065+01,2019-08-16 04:02:35.496888+02,
c29d95442669e4077ee74e73a335e4cb,t,2016,900,734000,land-rover,478,36,SUV,Automatic,Diesel,Green,2019-04-29 02:19:33.461394+02,2019-08-16 02:46:59.459387+02,
d852c84825a08a79e205c20245b9bf04,t,2016,32000,125000,infiniti,414,922,SUV,Automatic,Petrol,Grey,2019-01-22 00:06:46.250806+01,2019-08-16 00:40:36.821218+02,
1da8eaedcc13ebb29175a3cef70b6e09,t,2015,94000,88000,hyundai,371,257,Sedan,Automatic,Petrol,White,2019-01-08 04:03:03.013441+01,2019-08-16 02:38:13.89506+02,
351b0b8ea8dc90835b0b62207d31f9c6,t,2000,155000,85000,mercedes-benz,597,1082,SUV,Automatic,,White,2018-06-30 11:23:42+02,2019-08-15 00:56:04.932086+02,
bff82cf52720da68f65f4a970b78847e,t,2015,39000,89500,jaguar,433,303,,Automatic,Petrol,White,2019-08-05 01:02:23.196642+02,2019-08-16 01:08:41.516317+02,
4301dce071238ce60581bd979fe0b7ea,t,2013,108244,190680,mercedes-benz,mercedes-benz-gts,1503,Wagon,Automatic,Petrol,Silver,2019-06-15 08:07:47.00447+02,2019-08-16 02:01:02.336938+02,
76fdbd8945049582749901634b63e359,t,2015,150000,22000,hyundai,363,18,,Automatic,Petrol,White,2019-06-12 00:49:25.174486+02,2019-08-16 00:02:01.982654+02,
91181b64d35efb59c672a9c872fe757c,t,2008,22443,199000,mercedes-benz,585,1053,Coupe,Automatic,Petrol,Black,2018-08-02 13:30:17+02,2019-08-16 03:07:41.609634+02,
431b116a099001d6aace8c223ca61597,t,2014,123000,30000,honda,345,334,Sedan,Automatic,Petrol,White,2018-08-20 08:04:43+02,2019-08-16 08:21:19.666207+02,
c7a4a1ea9695a08ea3d2f55edccabdd6,t,2014,104000,114000,bmw,98,438,SUV,Automatic,Petrol,White,2019-07-18 03:54:39.728127+02,2019-08-16 03:18:50.142935+02,
e7f76198c4b403c2839e7ce0f28be5d9,t,2015,20000,125000,infiniti,414,922,SUV,Automatic,,White,2018-06-30 11:27:38+02,2019-08-15 01:03:18.201361+02,
03cbd002f9087040093cf5828cbad2fa,t,2015,75000,17500,nissan,696,181,Sedan,Automatic,Petrol,White,2019-02-06 00:01:32.18239+01,2019-08-16 00:38:03.398436+02,
47d38e534442dc86af68958745e34583,t,2016,0,235000,nissan,687,39,SUV,Automatic,,White,2018-06-30 12:07:29+02,2019-08-15 01:42:41.04743+02,
f2ca5b00aa35f4bb2fea30302b82614a,t,2018,5075,157900,cadillac,127,204,Sedan,Automatic,Petrol,Black,2019-05-22 07:07:04.431324+02,2019-08-16 00:05:09.268342+02,
29f1dd57863ca7542faa687021352200,t,2012,0,37000,kia,460,250,Sedan,Automatic,,Black,2018-06-30 11:22:02+02,2019-08-15 00:52:37.410552+02,
ecc936fa1028352daf0a0f3923f84e6c,t,2015,88531,21240,mitsubishi,650,164,Sedan,Automatic,Petrol,Red,2019-06-15 07:39:58.76731+02,2019-08-16 02:40:30.262378+02,
9766767b47d085e694158eeaf8057c04,t,2016,53360,73953,hyundai,382,1371,SUV,Automatic,Petrol,Black,2019-07-27 00:34:13.242202+02,2019-08-16 00:23:13.600471+02,
8751d64b3bcb127afc2f4dd767cc0e73,t,2015,69700,59000,mitsubishi,661,226,,Automatic,Petrol,Black,2019-04-18 00:00:12.157097+02,2019-08-16 01:18:32.71619+02,
362ac280512538fa3785505a5cfd721b,t,2019,73,349000,land-rover,485,964,SUV,Automatic,Petrol,Red,2019-08-16 00:38:12.51666+02,2019-08-16 00:38:12.51666+02,
1f9e156abec35b8f8d2784060efa93dd,t,2013,44000,77000,infiniti,414,919,SUV,Automatic,Petrol,Grey,2019-04-19 00:54:24.59972+02,2019-08-16 02:29:17.364373+02,
c9a4397a65502ee2f04cbc8e70024d57,t,2016,20000,123000,volkswagen,925,311,SUV,Automatic,,,2018-06-30 11:21:54+02,2019-08-15 00:52:27.031133+02,
1411e52eac05f7c1a0900f24fbeba601,t,2014,85000,14000,chevrolet,184,121,Sedan,Manual,,Silver,2018-06-30 11:00:43+02,2019-08-15 00:03:59.573158+02,
85ac1753780e410dac2c60cd40af7882,t,2012,118000,79500,gmc,339,236,SUV,Automatic,,Black,2018-06-30 11:44:33+02,2019-08-15 01:30:08.853088+02,
feb2311e2e350122773a647b0c18b592,t,2014,186000,45000,toyota,880,390,Truck,Manual,Petrol,White,2019-06-09 00:04:51.503594+02,2019-08-16 06:08:47.813966+02,
3834a692782e0b0c93c24781dd985cb3,t,2016,172000,18500,renault,774,89,Van,Manual,Petrol,White,2019-08-09 01:06:17.850181+02,2019-08-16 00:51:11.702882+02,
c248f8582fc1421da4fa0f7384c24903,t,2007,150000,24000,hummer,360,365,SUV,Automatic,Petrol,Yellow,2019-06-24 01:20:10.440255+02,2019-08-16 01:30:22.970157+02,
5cceb6499d1ac48ef082ab9b9b14cdad,t,2005,200000,15000,mercedes-benz,587,1054,,Automatic,Petrol,Silver,2019-08-06 00:09:21.181709+02,2019-08-16 00:23:34.029811+02,
3aeb064a741e4a5a54831c01b423aa83,t,2011,4000,,ferrari,259,844,Coupe,Automatic,Petrol,Red,2019-07-18 03:39:11.746074+02,2019-08-16 02:29:20.201969+02,
6ddd66566f2d327ba4e2bf6685c356ef,t,2018,22800,149000,volkswagen,925,1450,SUV,Automatic,Petrol,Silver,2019-07-26 03:12:51.233646+02,2019-08-16 02:06:25.231078+02,
8039710f671952e6720a72ea0a41a8d9,t,2015,98000,25000,renault,777,52,SUV,Automatic,Petrol,Black,2018-06-15 09:03:16+02,2019-08-16 09:05:40.343281+02,
27ab453727bcb3a25281829908f93f3c,t,2011,213000,23000,dodge,238,372,SUV,Automatic,Petrol,White,2019-05-24 00:04:58.029726+02,2019-08-16 06:50:12.858134+02,
31e06aaf1cdb38be88900269d91d3990,t,2014,80000,110000,maserati,540,300,Sedan,Automatic,Petrol,Silver,2019-01-15 01:40:10.554992+01,2019-08-16 01:01:00.040846+02,
486548ae8a6aeb864fb0122865f590ef,t,2014,119000,62000,nissan,685,1180,SUV,Automatic,Petrol,White,2019-06-20 02:15:03.946576+02,2019-08-16 02:24:26.717607+02,
734a31bd9b01303ad3b9fd038890eba8,t,2016,33750,55000,dodge,233,814,Sports,Automatic,Petrol,Silver,2019-04-01 00:08:44.660096+02,2019-08-16 00:13:34.291382+02,
73417ac5c73fcd479530192b7b3bcbf4,t,2018,68,409000,land-rover,485,32,SUV,Automatic,Petrol,White,2019-07-17 04:25:02.422958+02,2019-08-16 02:43:48.204994+02,
3dfe2a292b15f2a59db84ddce34bd078,t,2017,0,212000,nissan,687,39,SUV,Automatic,,White,2018-06-30 11:30:59+02,2019-08-15 01:09:16.926257+02,
3cca610813603884fc0afd97a70520d4,t,2016,68000,73000,volkswagen,903,1427,Coupe,Automatic,Petrol,White,2019-07-31 02:56:55.640093+02,2019-08-16 02:09:33.166016+02,
f7707223bc6064e785fdd41df16f28b7,t,2015,65000,69500,honda,357,339,SUV,Automatic,Petrol,White,2019-03-23 10:54:48.396185+01,2019-08-15 00:00:30.233724+02,
627ebe7ed5fde66e725f7acadf979083,t,2011,190000,22000,toyota,872,49,Sedan,Automatic,Petrol,Red,2018-06-15 09:17:26+02,2019-08-16 09:16:01.1626+02,
6c71c3781ce8db1f8e1d8175f4b13a5f,t,2017,24162,149952,toyota,882,1570,SUV,Automatic,Petrol,White,2019-08-16 00:30:14.426702+02,2019-08-16 00:30:14.426702+02,
c1c952324f8d3eb95427bfd52e70160b,t,2013,25000,40000,honda,342,128,Sedan,Automatic,,Blue,2018-06-30 12:07:46+02,2019-08-15 01:39:33.665336+02,
84ba950100efd62a160a4da8a9ba2740,t,2015,77000,49500,nissan,703,1196,SUV,Automatic,Petrol,Brown,2019-08-12 02:00:27.197903+02,2019-08-16 02:11:14.51109+02,
9de5eb8f1dfa3003ce7ed9fd7e36031e,t,2006,132774,16000,nissan,702,490,SUV,Automatic,Petrol,White,2018-06-15 09:04:04+02,2019-08-16 09:06:41.115409+02,
54fcb67a13777cacb1105e269211bfed,t,2014,139235,125000,porsche,761,325,SUV,Automatic,Petrol,White,2019-07-10 02:46:20.958316+02,2019-08-16 02:29:31.671356+02,
f36b0a7b43d9fab93a7268fda23ed595,t,2013,248000,73000,nissan,687,1185,,Automatic,Petrol,White,2019-08-04 03:05:58.621455+02,2019-08-16 02:21:00.030517+02,
19a813cd99b22455fc8affb5e630cd76,t,2015,58000,27000,nissan,697,1195,Hatchback,Automatic,Petrol,Black,2019-08-05 02:17:23.852159+02,2019-08-16 02:16:33.620827+02,
15a276587e7375dbd7acb5f26ae10fba,t,2005,150000,17000,porsche,761,325,SUV,Automatic,Petrol,Green,2019-04-16 00:48:29.170246+02,2019-08-16 01:57:42.807442+02,
4c4175664a5f605335d5413c27d911d8,t,2019,0,173999,toyota,toyota-tundra,1562,Truck,Automatic,Petrol,White,2019-05-21 00:46:46.517081+02,2019-08-16 01:50:25.080578+02,
bcee027f26ddf9d08e9541f4d0a52069,t,2011,136000,29500,nissan,668,1166,SUV,Automatic,Petrol,Blue,p=main},2019-07-15 05:17:18.720228+02,
26d9ce8144b4c09bee455e0c9302a4a4,t,2013,21886,55000,lexus,491,971,Sedan,Automatic,Petrol,Black,2019-06-25 01:26:12.76518+02,2019-08-16 03:12:47.409899+02,
2c3d5f401df275193bb6512f92b8bb03,t,2016,89651,57999,toyota,872,49,,Automatic,Petrol,Silver,2019-03-08 00:48:01.189553+01,2019-08-16 04:50:40.910499+02,
0f9e6e5f92563825052bc33c81989ddf,t,2015,153000,115000,infiniti,414,923,SUV,Automatic,Petrol,Grey,2019-01-31 00:01:16.619394+01,2019-08-16 00:34:28.04558+02,
455586de37b0a4459cd4dd0880125d5b,t,2013,95000,26000,nissan,690,1188,SUV,Automatic,Petrol,White,2019-07-24 02:36:32.548723+02,2019-08-16 02:19:27.845996+02,
94d337a61f59d2f2c5a31e085abdf43c,t,2011,125000,32000,hyundai,388,473,SUV,Automatic,Petrol,Red,2019-06-02 00:03:29.39386+02,2019-08-16 06:21:07.952227+02,
537cd134c318f28682637d9b0cdeab5c,t,2014,130000,119500,nissan,687,1185,SUV,Automatic,Petrol,White,2019-07-03 01:07:46.625152+02,2019-08-16 02:53:18.002672+02,
ddeb3b71f83ddd903c1f8f1fbfe48e7e,t,2014,35448,199000,porsche,765,104,,Automatic,Petrol,Silver,2019-07-04 01:39:48.121179+02,2019-08-16 02:11:15.128557+02,
97401adefcbdbb9cd5fceadde664ec19,t,2015,60000,80000,ford,288,346,SUV,Automatic,Petrol,Green,2019-04-19 00:03:56.513991+02,2019-08-14 04:28:55.201882+02,
01aa24e726e788aa251835fac3d67fea,t,2017,4131,197000,gmc,339,236,SUV,Automatic,Petrol,Silver,2018-09-18 01:29:09+02,2019-08-16 03:45:41.394515+02,
6d6a6580ab16a4cc427ffdd34ba85907,t,2007,147000,59000,hummer,360,365,SUV,Automatic,Petrol,White,2019-04-29 00:05:37.365496+02,2019-08-16 07:38:18.214805+02,
5847c54520120fa73c1e56fabc58d781,t,2010,155000,45000,chevrolet,187,795,SUV,Automatic,Petrol,Black,2018-10-03 04:56:17.203835+02,2019-08-16 03:47:00.217026+02,
333d426bc6c3a87444706e7adb054a86,t,2014,99999,66000,infiniti,410,916,,Automatic,Petrol,White,2019-07-25 00:27:35.764052+02,2019-08-16 00:33:13.909523+02,
976158d732ecc04306f644948a6ea5ab,t,2014,63854,28000,toyota,872,49,Sedan,Automatic,Petrol,Red,2018-09-06 23:29:07+02,2019-08-16 08:09:33.744641+02,
9774e652e7cda0008e83ebdc2d441199,t,2015,171000,55000,volkswagen,921,218,Coupe,Automatic,Petrol,Brown,2019-08-07 02:57:42.276847+02,2019-08-16 02:07:45.220593+02,
c1945f652237eccd4c544b65c4279580,t,2017,0,386000,lexus,511,991,SUV,Automatic,,White,2018-06-30 11:55:00+02,2019-08-15 01:44:25.383364+02,
8e656edb219a0666479635b418953a23,t,2015,89000,37500,toyota,874,1230,Sedan,Automatic,Petrol,White,2019-05-10 01:51:48.596973+02,2019-08-16 02:01:59.586952+02,
e95f5f56718b5c5e5bfa94a2a770f4b7,t,2015,69000,28500,hyundai,368,534,Sedan,Automatic,Petrol,Blue,2019-07-27 04:08:30.532107+02,2019-08-16 02:38:02.095044+02,
923660d1fc1a14312b9c431657f4e828,t,2018,0,38000,kia,458,272,Hatchback,Automatic,Petrol,White,2019-01-20 02:32:30.464039+01,2019-08-16 02:13:59.601516+02,
0d92e7a99c934d5a95024eb71ac5e95b,t,2011,200000,53000,toyota,882,1570,,Automatic,Petrol,White,2019-07-30 00:10:39.514199+02,2019-08-16 00:30:02.140685+02,
a74f605393b02590c596f45849b6c9f3,t,2016,62891,35854,toyota,900,228,,Automatic,Petrol,White,2018-11-25 00:04:57.035717+01,2019-08-16 04:08:44.930215+02,
7182d7b34712c0bfa06d8ab11b2a7209,t,2017,12000,55000,opel,712,23,Hatchback,Automatic,Petrol,White,2019-07-15 01:23:58.560391+02,2019-08-14 01:04:43.614706+02,
05dc29b628bf2c8ec48fb589364f5031,t,2014,163343,68000,infiniti,414,922,SUV,Automatic,Petrol,White,2019-07-27 00:00:53.608285+02,2019-08-16 00:16:43.595854+02,
c2acb43169be767a20331647111cfea9,t,2014,65300,115000,infiniti,414,923,SUV,Automatic,Petrol,Black,2019-07-19 00:05:39.316249+02,2019-08-16 02:17:53.692601+02,
f4ec554d9fd5adc0d33fc09f935d8557,t,2014,110307,86000,toyota,882,1570,SUV,Automatic,Petrol,White,2019-06-16 01:37:09.526111+02,2019-08-16 01:52:39.103989+02,
2424656fd7d4cbd7d154afbfc964c677,t,2007,44000,300000,mercedes-benz,585,1053,Coupe,Automatic,,Red,2018-06-30 11:29:31+02,2019-08-15 01:06:52.323435+02,
7bd70827f7dafefdcd82fcf6e04e2379,t,2015,52000,119000,volkswagen,925,311,SUV,Automatic,Petrol,Black,2019-05-17 00:05:33.650434+02,2019-08-16 03:06:47.590913+02,
917d5962b193e5a8a330dd4c2d36992d,t,2013,14000,50000,dodge,233,386,Coupe,Automatic,,Black,2018-06-30 11:45:20+02,2019-08-15 01:31:14.57821+02,
a9e9f596807aaba29c2ac968b1906e55,t,2019,0,157000,toyota,882,1570,SUV,Automatic,Petrol,White,2019-04-07 03:45:01.094819+02,2019-08-16 03:17:46.29423+02,
499e1155de53f58cbd1fe3394520ee92,t,2014,38000,65000,nissan,678,330,SUV,Automatic,,Brown,2018-06-30 11:39:16+02,2019-08-15 01:22:54.442819+02,
3e5099c63e959868b8cd4d81a3396110,t,2010,166308,40000,mercedes-benz,601,1120,Wagon,Automatic,Petrol,White,2019-06-15 08:00:33.547917+02,2019-08-16 02:12:01.078253+02,
5ec5b51bce16237b35005183f76b7bdd,t,2013,85000,40000,mini,634,327,Hatchback,Automatic,Petrol,White,2019-08-02 00:13:20.522878+02,2019-08-16 00:45:47.626031+02,
23755c6a767077fdb75e089b18f642f7,t,2013,81000,42000,toyota,868,84,Coupe,Manual,,Red,2018-06-30 12:08:23+02,2019-08-15 01:33:50.750485+02,
f21588c6c30f8741e46d1b7ce5fe7a22,t,2009,201000,15000,infiniti,397,906,Sedan,Automatic,Petrol,Black,2019-07-01 21:13:03.601494+02,2019-08-16 03:24:14.461658+02,
dcb0d3c7b030d605f8afe6bed309efdb,t,2011,300000,45000,land-rover,485,964,SUV,Automatic,Petrol,Brown,2019-07-29 03:51:55.558433+02,2019-08-16 02:03:26.917323+02,
556949855c40de6ff9e061148ff94828,t,2017,0,43500,renault,774,89,SUV,Automatic,Petrol,Gold,2019-01-18 03:06:51.035703+01,2019-08-16 03:39:25.626253+02,
80f49a9cc61b8083cf9148dea501b612,t,2017,9800,56000,nissan,702,490,SUV,Automatic,Petrol,Silver,2018-07-26 06:41:46+02,2019-08-16 00:35:13.275978+02,
e17675cef20ce792b0b49706a7b9520b,t,2011,104000,15000,mg,1076,613,Sedan,Automatic,,Black,2018-06-30 11:48:53+02,2019-08-15 01:35:51.321022+02,
0d44d8e30a81fc45c6e4af422b4661af,t,2014,62793,95940,toyota,882,1570,SUV,Automatic,Petrol,White,2019-06-15 07:55:50.51002+02,2019-08-16 02:19:06.506447+02,
140f5bda6ff836200b234198611042ee,t,2014,140000,85000,bmw,81,744,Sedan,Automatic,Petrol,White,2019-07-30 03:54:48.958819+02,2019-08-16 03:23:34.658854+02,
58569b71e01a762928a1b487f2f0387e,t,2017,0,2999000,mercedes-benz,mercedes-benz-s-class-maybach,1506,,Automatic,Petrol,Black,2019-04-29 00:01:01.165069+02,2019-08-16 00:10:12.936645+02,
1074a6515ce250c5d484058dec533d96,t,2009,134000,20000,audi,43,301,Sedan,Automatic,Petrol,White,2019-05-13 00:02:02.901978+02,2019-08-15 00:00:34.542292+02,
64556ce698a511dc0805de961376f6ce,t,2014,36000,1800000,mercedes-benz,614,1158,,Automatic,Petrol,Yellow,2018-12-21 01:28:40.536897+01,2019-08-16 01:15:48.340679+02,
873ea65eca8e5bcd7fb2c7363e08fe2a,t,2016,41949,79540,toyota,882,1570,SUV,Automatic,Petrol,White,2019-06-15 08:04:05.237405+02,2019-08-16 02:07:37.068336+02,
58cafe496d2c2a957383aa953af42f6b,t,2012,44000,425000,ferrari,256,833,Coupe,Automatic,Petrol,Orange,2019-06-30 00:31:12.471531+02,2019-08-16 00:24:51.836836+02,
3c8209b46d253f979288ecd059c50a42,t,2004,469935,25000,lexus,507,986,Sedan,Automatic,Petrol,Brown,2019-08-01 00:11:24.963936+02,2019-08-16 01:40:10.801384+02,
e218e9cea23a310380d4ee8d4c7a0458,t,2015,5000,4299000,porsche,759,1207,Coupe,Automatic,Petrol,Grey,2019-03-12 02:33:55.151162+01,2019-08-16 03:14:51.956096+02,
d35da6a5f6716e29b25fef8381697d17,t,2018,19999,59000,infiniti,410,914,,Automatic,Petrol,White,2019-07-18 14:38:38.015073+02,2019-08-15 01:09:18.746939+02,
71c9a0dc47b06e70ced9c57dd39bb70c,t,2002,178000,6500,audi,37,436,Sedan,Automatic,Petrol,Black,2018-06-15 09:11:40+02,2019-08-14 05:07:33.714779+02,
849e90c64092085621ba86831b80521e,t,2014,69000,65000,mercedes-benz,580,1016,Sedan,Automatic,Petrol,White,2019-08-15 06:34:51.804808+02,2019-08-16 03:08:23.46804+02,
2501d6f928bdf4c6f9c825396f9cce24,t,2014,92000,125000,nissan,687,39,SUV,Automatic,Petrol,White,2018-11-11 14:22:25.4035+01,2019-08-16 03:45:42.207632+02,
f22a414798617855e11c73220b197570,t,2011,148000,100000,bmw,100,364,SUV,Automatic,,Black,2018-06-30 11:40:28+02,2019-08-15 01:24:49.598346+02,
0f4f8dbf8f964d080f763901e990abe6,t,2015,80000,40000,toyota,881,501,,Automatic,Petrol,White,2019-06-12 00:49:24.728212+02,2019-08-16 00:04:26.504703+02,
eb8502a827a3ef54aaca6e242d6486a4,t,2007,245000,17000,mitsubishi,661,226,SUV,Automatic,,Black,2018-06-30 11:02:28+02,2019-08-15 00:07:27.213721+02,
116007a07a08cb5793fe760003f8842d,t,2014,62300,40000,toyota,874,127,Sedan,Automatic,,White,2018-06-30 11:50:36+02,2019-08-15 01:38:34.609101+02,
3b8dfbe0a7b5a81534bba4b9e68e1378,t,2012,77265,78000,toyota,876,331,SUV,Automatic,,White,2018-06-30 11:14:52+02,2019-08-15 02:03:05.968077+02,
81a3aa060e0ebb8a034d11729c8aa605,t,2018,21362,127900,infiniti,414,922,SUV,Manual,Petrol,,2019-08-04 00:25:05.317769+02,2019-08-16 00:26:18.686324+02,
c5121dbec2bd6edf6c9a2f65619a96de,t,2010,347000,75000,toyota,882,460,SUV,Automatic,,Gold,2018-06-30 11:04:22+02,2019-08-15 00:12:38.84183+02,
020f44e7507c02d2ab074cb2068359ab,t,2010,268000,67000,lexus,499,979,SUV,Automatic,Petrol,Gold,2019-07-24 01:48:36.219018+02,2019-08-16 02:02:45.370809+02,
ce42b3f382ac16d80153a4735217b27c,t,2007,95000,34000,jeep,445,74,SUV,Automatic,Petrol,Black,2018-06-15 09:07:26+02,2019-08-16 09:08:21.244245+02,
8761bf79ad03931cfb5fc238d43c0b26,t,2014,95000,40000,mitsubishi,661,226,SUV,Automatic,Petrol,Grey,2019-05-22 08:42:46.844672+02,2019-08-14 03:07:35.538438+02,
